ID,Price,Square Footage,Bedrooms,Bathrooms,Floors,Garage,Pool,Central Air,Heating Type,Distance to City Center,Crime Rate,Property Tax,Previous Sale Price,Age of Property,Nearby Schools Rating
34.72240892086886,11476260.915830452,8089.742561764638,3.997301276113607,1.9441872689438224,3.0253334056468235,1.0118083409651275,Yes,No,Central,46.60129604449362,Medium,10942.023835346345,12754034.745798968,18.106306531793802,1.0222799996260317
36.3239632870901,1773346.4009174004,3213.6567961733103,4.023882519586132,0.9849295646780301,1.0206261483483652,0.9899741979683215,No,Yes,None,41.50928539960188,Medium,47609.3338920826,3843199.184731838,66.20996007851335,1.965494029249089
35.54819689196532,16950781.603831306,4237.520952553567,2.9618204453591095,3.0052482869162223,2.0115541771996353,2.0103734733656737,Yes,No,Central,39.52211751381805,High,23081.681511543557,1901339.314515903,65.85812271546243,5.0026399578860845
37.88704538350934,18992111.89457406,4726.096747476373,1.9446551127545078,3.029809961277643,2.997435558512104,1.0034622931191701,No,No,Electric,10.416866067725445,High,9667.289652699632,17198205.982165564,51.05814864420052,2.00703323627716
40.94513773507735,19856639.63396483,3528.602067267222,6.029133229618852,1.9877811432039458,2.0114811742488437,0.9976569945224799,Yes,No,Electric,40.36811983066909,Low,11064.921471937816,12945860.217171388,66.23537212405857,1.9783288048304009
42.89625648469661,11789551.0325547,6431.353273531078,5.013407707319594,1.9533864307819198,1.9860035271538505,0.9915134644841884,Yes,No,Electric,42.20390488088828,Low,14700.214032910557,9467845.152895506,54.9034897893973,1.9822584967178765
39.68997586293505,15376873.110327221,1958.5167568268357,4.967868923633786,3.015393632317799,3.01694000204861,0.9925931726500734,Yes,Yes,Central,14.614751005224218,High,50203.369062550264,2447209.657583272,58.946880661573516,2.0069598354157643
45.17836282986468,3173358.4345638696,3331.92913614342,3.9690226010449954,0.9842175982615714,3.0326597217076134,0.021113064586595037,No,No,Gas,47.978704516617725,High,14545.686338685207,10996630.270422198,67.89032481407799,2.965793353667929
47.3958728363064,13125826.928724933,5245.8472569628375,2.040087987020854,2.9704486801881953,2.021198089087588,2.000007033035262,No,Yes,Central,3.1921619276398885,Medium,17442.71086094429,17952766.96571703,7.4975781482770305,1.0105606977262267
46.03565443257537,13887767.519168997,5964.538079117327,2.9576331483760656,3.9844912605195235,2.9855538710978133,2.008055939015774,Yes,No,Gas,7.904296696441103,Medium,33031.13251595339,4737400.432062681,55.21474010755338,3.972978205002965
50.701373510457955,6596721.202796963,4573.717445220281,2.0585120105949772,3.9954163901158286,2.0071560628820073,-0.008146263631175798,No,Yes,Electric,27.170949349184973,Low,15340.014578873452,18366477.787125107,11.11311523815172,2.0320769244557426
45.06165805624555,13546948.191026863,8846.470147680893,0.9679198894318429,1.9849781425328707,1.9743957974335788,-0.00803248534608288,Yes,No,None,28.92623546353448,Medium,11487.198476674039,9328609.54171621,24.348255957423877,5.070555641355819
44.8821399682049,2068347.6505734248,4435.69236554921,2.0227395203901706,0.9452137391416591,3.011333328161278,2.0111444435352746,Yes,Yes,Gas,32.77008595874337,Low,8896.838181767856,5882846.221705396,76.8058643076803,1.9740223597246391
44.54430577649478,4394557.123587187,5932.040557797087,0.9882946098938211,1.0222831243306763,1.0089219475746782,0.9860993650210192,No,No,Electric,1.2897730112150478,Low,16494.86848146091,12704959.413333546,43.46083754542193,5.016122393286468
53.7475910002804,11432483.087273622,8165.689816413151,1.0214855362951532,4.031667896025364,2.9629776364772633,0.9957232981905757,No,No,Electric,48.09812118960356,Low,5977.91000857088,14090298.245669208,22.019330802697947,2.9780669293106605
52.63918596916692,14372692.57554947,7303.608648070065,2.9806186592446924,3.0161838062648734,0.9769966798905352,2.000350482334044,No,Yes,Gas,2.9973017349254065,Medium,1930.8205130520396,15500979.583934478,8.33820773760531,5.031415996965217
51.86076039936931,19403802.353505813,9745.550751347942,5.994201316685705,1.9717398879466475,1.9943938498444733,1.0011471377989525,Yes,No,None,7.385118410349525,High,39917.072233934465,9782223.243684854,93.90586725120801,3.961814501213808
53.70132140893115,656562.1564751788,8924.578918707804,4.001457541027595,2.9949949502967437,1.9940429770066117,-0.0018446608356664095,Yes,No,Electric,1.5807775370290797,High,8121.181052748776,16802499.704007413,64.53259719229028,1.0145041083693485
51.18064993651757,3932970.9102479797,9937.894539313318,1.964302082825064,2.9998380105297002,0.9760523566787076,1.004076943745288,No,No,Gas,28.176324037807202,Medium,38893.41024546291,19534171.79650956,18.047771595572428,4.973653192979279
61.12660870894015,7596016.613334575,1823.4807313415934,1.026388163183865,3.014874052636718,2.0077017788411733,1.0071364142849235,Yes,Yes,None,47.05853987477506,High,40093.69494053681,10426518.49087157,12.737964753523631,4.993753205101012
56.32369906084794,19412190.466539938,4818.4179041799225,1.9817193327622822,1.0166015777397572,1.004979177457022,1.007566766718231,No,No,None,33.36657283983233,Low,27279.821921691397,14514023.442169163,92.69053976714254,0.9688836571960543
57.274033960485255,9119418.739243202,7281.757483149421,5.991857271015588,3.981763122838342,0.9961534711868253,1.9898462207707215,Yes,No,Electric,41.159157122811436,High,16463.982660991755,19967453.14261188,56.913652211755924,4.024818537211634
59.818045392866225,19730110.150360152,3171.3473824955695,3.9645812752764447,1.0020367696213128,1.9850353282968645,-0.002926797508666611,No,Yes,Central,0.6861876801556344,Medium,7389.657464177818,11919916.52113821,5.83282079214512,1.9747399329030133
60.204928125500466,18368539.78499249,5330.512109674216,5.908729675073711,4.011358845250642,1.020764401103048,1.0123060574773324,No,Yes,Central,27.215986147916432,High,37099.25312461171,13762741.013213396,88.20017978448595,5.0166582813466345
60.56082948081922,18226324.470265664,6772.573850175016,3.993195591096182,2.0361626264821258,3.032777060839148,2.009214866032011,Yes,Yes,Electric,22.98932778131728,Low,30441.223155554075,9034736.48422073,95.92107739960738,0.9896151215070428
59.019861489109495,3454916.7949997163,7984.974357187486,5.0859373613178525,2.017499942449246,2.9904254826198384,0.985859547649745,No,Yes,None,25.047667314739286,Low,33002.60132731039,6120900.019547201,63.835706541520814,2.99654522381911
63.18102823462567,11389230.593461435,5832.139178656033,4.027947604734927,3.019600168114408,1.9878790950403344,0.0036202429736276773,No,Yes,Electric,4.035577102053488,Medium,1860.949445834455,7949794.889093925,74.0875242284359,1.004459273285336
67.71447136366996,926883.7861729232,8263.48399477102,2.999313945273861,4.002082253437766,2.0097259117751576,0.9796242799314394,Yes,No,Gas,34.62011165320706,Medium,46224.13166054936,18797261.472613465,47.51798449721185,2.977008131409336
67.37027721561822,3067885.546711933,9406.759274723514,5.990635828663602,4.035035805166855,0.9929110182810097,0.00048342949122180716,No,No,Central,25.462044706972677,Medium,4443.226961172819,5233758.504448799,12.244426653722526,4.006348879486664
68.99093249973168,1466354.611775533,2360.8055925683734,1.0008002351019651,4.010178507851634,0.997239935426868,1.0195470002724836,Yes,No,Gas,38.44713238327108,Low,19063.503109398578,14060804.249617977,51.87991743324485,2.046185497152216
64.71940473053988,3554982.25473107,7657.966271187666,5.019488382882541,2.9786105763112887,1.0146451324041486,-0.009763294987870558,No,Yes,Electric,24.24536095785214,High,21051.61352731193,7275682.046014354,38.94998898321524,0.9765170993635687
64.52103992525225,3033708.280161388,8150.406364470996,2.957939447518699,3.0348597100579098,0.9621947494673556,0.9914064726314367,Yes,No,Electric,7.669201115015222,High,897.8437362302865,16233023.35377716,82.16810151852881,5.035365230124005
67.68490376515038,2857257.518571848,6689.566183186629,2.039692138764105,2.0173359172898695,3.026102386032083,0.007869506750200452,No,Yes,None,33.04092777102555,Medium,25172.18338738622,16680362.798799422,85.4884307988854,4.0452125865786615
69.13959090528319,3788433.2844104846,984.5789846183594,6.025481882456017,0.9889947865151685,3.0014390743817208,0.9841091443933406,No,Yes,None,8.845690246992097,High,38164.580037013,3471844.2420471683,39.58417358951651,0.9753684424311336
72.74094975376973,18876870.49086783,697.9788652753814,1.0255817755497165,3.9880893946898026,1.9918524357376688,0.9934826231921841,No,No,None,44.095199815333,High,41447.62440356387,14397811.052661428,54.18810224139678,4.956086452018367
66.76037610256438,15937432.381837199,8142.566844661943,4.015618505816403,4.007366936541296,0.9982331637464154,2.006143343717092,No,Yes,Gas,30.78906625886896,Medium,43700.09624331659,12461947.649605455,7.620276673472869,1.0091131799671837
75.83152355024883,11343434.139139038,1979.3595953178303,1.00069874534706,1.0115055103144468,0.9992561012294062,1.9934668557687991,Yes,Yes,None,8.280573569575623,Medium,24761.9557438172,15465351.981819151,6.443481972058191,2.983479240962896
72.60419021405963,1742301.2760932883,2586.056478934281,2.023967317225138,4.004900739878279,1.9657222141917905,-0.0024304908682730077,Yes,No,Electric,48.40833305311352,Low,31998.795913938404,3252727.133052127,10.077639482989648,1.0563944451543394
72.93066291978171,5517200.628616344,2897.324459354664,5.021080419443868,3.0077329074483212,1.029599776903574,1.0076651128162448,Yes,Yes,None,26.478854526933066,Low,5108.144869404321,10815909.728445409,58.153046090209685,1.0010504915722849
72.46467853997328,18478912.31845655,5618.342542928306,4.987389069876281,3.0422269411844773,1.0008182475189582,0.004341924660426581,Yes,Yes,Central,4.082220066825955,Low,24742.251236495624,6027229.170863452,7.5986834392437475,0.9757896218654983
71.85458403697625,442865.6570193334,6238.709884725072,5.979568304849413,4.0266171319015145,1.008771442182858,2.002748229481843,Yes,No,None,31.432670184183525,Low,7849.63543212307,7818505.780871432,58.36256619400841,3.9653787259576667
79.0620423128246,11204507.215603087,1689.6228236502818,5.003628121237232,3.004735388087023,1.018840685457366,-0.003492959476481399,Yes,Yes,Gas,13.01598113499862,High,19244.710918422774,6454718.6075254595,98.06904078600726,1.0328933316653612
78.18366150780695,6736625.017118526,582.3423938354746,6.0551760977962585,3.0233821548262645,0.979780983340306,0.00381162948727024,Yes,Yes,Central,40.3647235866251,High,16827.62596515853,18013032.392144434,66.48314288258442,4.982761667662139
75.76864794614866,18639774.105315126,9738.786226845545,5.955863005965208,3.974352106236376,2.0093747436008975,1.9987255533949726,No,No,Central,41.20344359517244,Low,21243.77626950849,4657411.587354411,21.82577158087835,3.001322753167716
76.75582767598064,14984834.364221606,2082.69383046399,5.947726750033898,2.009884507920679,0.9947007064002039,1.0047153977822356,No,No,Central,48.96106039604082,Low,28294.556406606982,15836551.837371273,94.1187683127534,3.028846126847495
80.15885932827823,19279158.621428847,6686.277435866639,4.005868781164844,1.0449431697273706,2.0167660613492866,-0.005118399858715176,No,No,Gas,25.495150462710317,Medium,45446.62561312668,18077196.43362389,48.403269105511455,0.9853850829387275
86.18089892084993,13153206.686446125,8544.486443418942,3.0018126199401114,2.9945837399584536,0.9578808970770404,1.9981195395638907,No,No,Electric,23.4307253163622,High,20362.247308093833,6354980.32773469,37.71306466490356,3.998613867948622
82.34972366483417,15446205.766149161,1747.7993785318577,6.006174430084874,1.978944773213102,2.998037932855223,0.9898034347367143,Yes,Yes,None,37.895591650627495,High,49018.4142147838,7216941.2554713115,76.5472220672148,3.999499965391556
80.23462690243915,16342516.48506059,4726.859988495755,6.0086896129095,2.9838021120073486,2.9880641510154775,1.9996394216169358,Yes,Yes,Central,7.138129189430406,Low,38543.32978446868,4648648.26539927,66.69699237260731,5.0206227337575555
84.38441362446471,2020241.472454378,8806.964903272716,2.992049535689908,2.9729335153524152,3.008558806422556,-0.008353308895377103,Yes,No,Central,27.189219688525696,High,26223.600532908185,10442454.198820293,18.38998753812275,1.0178286640457017
85.31682745778208,10801263.069047116,4071.59071519654,1.053068935683006,0.9805065142021079,3.0093068749098904,0.9885253215633315,No,Yes,Central,26.88049436980791,Medium,32965.68471214461,12383590.102358738,98.10621650636644,2.9933569675907292
80.24429895943136,4973696.041341407,4687.129225457747,5.942975800286667,2.9907965788310236,1.985989007282524,1.0026642098229106,Yes,Yes,Electric,5.027363076687898,Medium,5657.082542930906,19457808.63698231,51.688438723575445,4.001920928675965
87.86399135937287,19046803.564934537,7560.991540038138,3.9704889359773277,0.9650857152436025,1.9858989574893144,2.002191219691334,No,No,Electric,21.166228228987507,High,42372.83021824853,8521071.916748706,19.804163949861614,0.9887797094322212
88.42150900182726,16484714.99870756,7229.627727380942,4.996322065443491,1.0003879594153082,0.9978088257025649,2.0080635994699705,Yes,No,Gas,42.6109475868776,Low,29127.030852690063,3276657.8120179004,76.7424300033852,3.955405657559171
91.74399694385761,19226524.91544364,2958.584462647358,4.941469614546689,1.0224125649968603,2.982246483899159,1.9955594066333764,Yes,Yes,Electric,42.94105131747809,High,49259.352792124104,17022254.870871425,82.48133460362976,4.007774393876276
95.6316350178381,11540156.397049656,4620.572288014611,1.9937360661141297,1.9774513364851505,2.016671277169952,1.0042029443224185,Yes,No,None,5.39485720791644,Medium,32122.193127395014,8216460.526821832,90.90968954386538,3.057106347341942
94.82204539901713,3943644.442574151,7477.183866081073,2.059181567303232,4.037739012663262,0.9926896974311405,1.0056732149944188,Yes,No,Gas,5.272726614372164,Low,42029.7942115422,18370349.790575713,66.04255594836705,1.9733293563339438
92.32643383016016,16251224.66813479,3514.252644479255,5.000743976713102,2.0126880754790255,0.9424416332574315,0.004581170220665426,No,No,Gas,13.521587391896448,High,40199.88246179082,13808270.583068794,43.93286124713132,4.97666996336419
91.22815259860212,17944482.09611058,5617.372526418734,5.0082175662617,4.025599621746902,1.9925785232788882,0.9914957670671379,No,Yes,None,43.6127515608959,Low,18085.114036989442,14871735.801082589,89.57856136086026,4.973721435851792
101.4462663071409,12369946.475202534,846.8530595363121,3.9551129310645528,3.983659389682313,2.9794368323472895,0.0015384438673932456,Yes,No,None,7.128227744943421,Low,13898.655685633661,18039042.16227311,83.55086801394931,3.0218681798818636
96.14834217720629,7528478.78211544,4124.419288943345,2.9780452066456338,1.0212264066403347,0.9677007388538733,2.003750645049363,No,Yes,None,36.08556675942851,Medium,22638.6680698782,2685445.368589226,85.58678593697537,4.013535291007648
97.03489287624193,4778571.741258314,8490.88533942456,1.9866355049328615,2.9728763619141803,2.975498952563193,2.0000739382091517,Yes,Yes,Gas,5.641999060839861,Low,23815.165129365992,12151819.220880697,57.518068808129506,0.9952153324428713
97.93956665678944,16113313.508595297,4676.495627937614,2.988682988253543,1.022113747920779,3.002166287742293,0.9785092801187778,Yes,Yes,Gas,31.23031647783241,High,12526.385182468961,749850.4076660995,27.97725144561367,3.972294184719736
99.49620232572347,8383607.150581085,1787.9107176283776,4.045652151978034,3.0042684892004714,3.026307088399315,2.001653043126927,Yes,No,Gas,17.96709294859399,Low,44897.477061033336,8067613.785681155,30.70687805987671,3.0027879315716928
99.63837716813052,13340850.307826549,8967.121982803903,5.019864955583029,4.013742760304422,1.0062010525825267,2.0227890697057918,Yes,No,None,39.57110038612994,Low,27382.140794232117,5261077.697136062,92.65564854026037,4.952779704197005
99.562976672765,5572599.856575845,907.4701805347873,5.960409867573903,0.9707982299962787,2.9879912329133282,0.9962915955318031,No,No,None,12.073216051135898,High,49318.22169141292,3430157.417878212,63.97190965681825,4.004328613787759
100.63011835219282,19421995.251600355,6388.772569998677,3.008780500207748,2.977766465117849,1.00902690306438,-0.007499194107909808,Yes,No,Central,32.26028927897722,Medium,40619.31031785458,7365732.963585038,44.52698662137202,5.026302605972134
102.91795305810892,15046413.09278075,3096.084460835711,5.017746658681456,2.014835148941414,2.990910011857664,1.0038454901650273,Yes,No,Electric,12.10265239016552,Medium,28086.63785554355,9229106.389177661,33.003775583034006,0.9622388100563956
102.63872094830992,631007.0351539693,2217.940915548294,5.040612108752128,2.976443035575071,0.9862469126905697,0.0032174955678056887,No,Yes,Central,35.36963745672725,High,47285.88435375613,5274871.494470455,18.241801130707017,4.953748598405281
103.2143213143937,10736444.68739278,6172.408939762729,1.0562988592555655,1.0115060442957422,2.977143619168987,1.012285172203789,Yes,Yes,None,43.64150661680158,High,25920.3899436548,7667685.325592151,48.7499415817343,5.047667435571351
106.2666077203682,13259674.175484225,2919.793842348495,2.9638423448870914,1.9660402968875275,1.965313789626316,0.9870439579941385,No,Yes,Gas,6.979004732983685,Medium,44428.36263773069,7362570.20948098,68.26348901806486,1.9815370940797516
106.36128207036076,10344507.833801841,7566.292603199391,5.971117255450688,3.02106864744264,2.992279510610123,2.0075332166015225,Yes,No,None,43.325449898566305,Low,18386.96235494321,2825675.6562111126,93.35584383398047,2.0342829059905845
111.76750243639964,13121888.796622759,9374.376050599754,2.9552050766654614,2.9693841208611502,3.0031294591004185,1.00608134723089,Yes,Yes,Electric,29.818233405673418,High,19974.258472759822,7960905.794002856,75.36746701342875,1.9953523504643293
102.3593206299755,13154848.46746436,5863.337830801962,4.991664212618609,3.0137191304519595,0.9980868513337052,0.9985358906695124,Yes,Yes,Central,7.037277685395077,Low,21272.074649085127,6453093.759329815,12.112721271807628,4.995112203624711
112.73422466406576,7297654.587862756,7137.837024667927,6.016611685297779,3.015540672391767,0.9917638548266423,0.003488479374593407,Yes,No,Central,21.48151329573878,High,27793.64635186671,5512032.308915358,92.68401661029269,3.013231295270809
114.12144340720656,7280629.559669842,5874.397717574974,4.0351688554809035,2.9826921880302093,2.981274227998204,2.0106034120604632,Yes,No,Gas,8.073230032809034,Medium,28285.83584663383,13033893.732066501,6.280674476828101,4.973320914503392
106.80615746781758,6216176.0850335965,4473.652139858364,0.9972946245378533,2.0144575399263847,2.0120432745953623,0.00898484841429304,Yes,Yes,Central,35.1297309027528,Low,24911.366431436116,12954914.031678535,12.023592075118396,3.0039987637906984
112.14156757682872,6820571.979053372,9159.337029835202,4.988607031221663,4.006469385821205,1.9739207879850575,-0.011773098914359405,No,Yes,Central,37.9386209796396,Low,16115.395691664273,3834307.898619588,91.6712366073568,2.988486649460609
113.06954063068054,8804921.75596137,8495.348212746774,2.0054056196839003,1.9866151682921724,1.0153653526941009,2.0084476293235816,Yes,No,None,5.497768811362097,High,46166.529742657054,17790882.387460586,68.44831672706636,1.9601475078780362
111.47418320473186,8114318.828811151,8823.201698440515,1.9702522098439386,1.974947501647547,1.9801561030252508,1.999333707368165,No,No,Central,25.50603384875539,Low,30048.60956272165,13859404.113587674,14.323632954070472,4.010185209015242
114.05156919758485,1042266.1962305714,5355.999464707823,1.074429369266768,1.9512483778188532,2.98510178230041,2.0007506032095597,No,No,Central,40.94321702522524,High,20735.990434939667,12832235.038000152,85.01031059621047,0.9920533703884244
114.2180075071081,15588043.887365835,5370.198052454124,3.9427351142140545,4.008685307174924,0.9709576532258096,1.0007539290073175,Yes,No,Central,46.837671422634884,Medium,33082.70945689308,16805014.235524643,12.09211030140565,1.9952609906775387
122.38943746077618,8261802.804591711,9172.240598105807,5.006580459420266,0.9611302991593665,2.990072237491664,1.9984524972153779,No,Yes,Gas,25.996958006054932,Low,38909.77685919815,1538837.6153919122,39.689791699768,1.9634773427277608
121.34387437483439,3534800.1786797745,6465.655109674096,3.0720808535289597,4.002368349914122,1.019311186677864,2.012274587220203,Yes,Yes,Gas,47.99460861616392,High,48293.33606524329,6785548.539400349,39.18447414644502,4.048028463099081
123.18524551296036,3448948.7903283215,7601.234531901937,1.0002422104632271,1.993455946312517,1.0102094361511904,1.999137705013553,No,No,None,26.93404266955955,Low,25541.409272619596,10326075.663439542,36.744300538239685,1.026459234145133
122.8077885204283,1191888.877588143,3678.294420630732,3.9932308095732467,3.016869906541885,1.019372757818155,-0.011531325122346638,Yes,Yes,Central,20.079780054264976,High,6434.388023572128,16902840.636292502,8.512232654865056,5.0290982245843106
119.17172531310084,6089788.520148067,888.7238220973962,2.9872677940394925,2.992497189792672,1.010338422409492,-0.004053357516488207,No,Yes,Gas,42.362343774489936,High,22451.878141103804,2983866.7844507354,44.82471377057778,4.99078167888031
121.68607673296917,12651030.574328616,4882.334968317278,1.993574448295623,1.9918165169871382,1.9781473373950986,1.001840555583148,No,No,Gas,24.687823542742375,High,24841.24103872125,11454866.923643807,31.48364764930733,1.9478132603947869
